photographer,Title,URL,imageurl,year,lat,lon,latlon
"Meyer, Rick","Lobby of the Biltmore Hotel after renovation, Los Angeles, Calif., 1986",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b3368_303441-1.jpg,1986,34.04915705,-118.2534456,"34.04915705,-118.2534456"
"Friedman, Gary","Mikhail Baryshnikov and Alessandra Ferri dancing in Andrew Lloyd Webber's Requiem in Los Angeles, Calif., 1986",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b3364_303398.jpg,1986,34.02325588,-118.2816893,"34.02325588,-118.2816893"
"Lubas, Ken","Bulldozer clearing rubble of demolished restrooms at Gladys Park on Skid Row in Los Angeles, Calif., 1986",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b3363_303383.jpg,1986,34.04016933,-118.2420516,"34.04016933,-118.2420516"
"Frampton, Mary","Betty Friedan at USC, 1986",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b3363_303371-2.jpg,1986,34.0227423,-118.2862815,"34.0227423,-118.2862815"
"Schneider, Iris","Barbara Alston, Hal Williams, Erik Kilpatrick, and David Downing at Black Ensemble rehearsal at Los Angeles Theatre Center, Calif., 1986",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b3360_303325-1.jpg,1986,34.0468985,-118.2498599,"34.0468985,-118.2498599"
"Traeger, Marsha","Dodgers' Mike Devereaux diving back to first base covered by USC first baseman Kaha Wong, Los Angeles, Calif., 1986",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b3357_303277.jpg,1986,34.07339735,-118.2399514,"34.07339735,-118.2399514"
"Davis, Larry","Memorial service for Challenger astronaut Ronald McNair at Trinity Baptist Church in South Los Angeles, Calif., 1986",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b3360_303301-1.jpg,1986,34.02519102,-118.3163112,"34.02519102,-118.3163112"
"Kelsey, Thomas","Archbishop of Los Angeles Archdiocese Roger Mahoney, 1986",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b3355_303235.jpg,1986,34.09855914,-118.3350679,"34.09855914,-118.3350679"
"Jaskol, Ellen","Leonard Simon with Valerie Maynard's Monzini bronze ""We Are Tied to the Very Beginning,"" 1986",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b3352_303195.jpg,1986,34.10486674,-117.7110815,"34.10486674,-117.7110815"
"Barnard, Tony","Motion picture filming crew at Watts Towers, Calif., 1986",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b3821_304722.jpg,1986,33.93874156,-118.2407708,"33.93874156,-118.2407708"
"Meyer, Rick","Demonstrators on both sides of the abortion issue at rally in Los Angeles, Calif., 1986",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b3351_303169.jpg,1986,34.05605499,-118.2387042,"34.05605499,-118.2387042"
"Yaro, Boris","Americana Motel turned into secured illegal alien detention center in Los Angeles, Calif., 1986",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b3350_303131-1.jpg,1986,34.09613814,-118.3382544,"34.09613814,-118.3382544"
"Kaul, Rosemary","Artist Robert Wilhite with his work ""Gyro/Cone"" on display in downtown Los Angeles, Calif., 1986",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b3350_303122.jpg,1986,34.04910371,-118.2528663,"34.04910371,-118.2528663"
"Galvez, Jose","Artistic Director Lula Washington and a male dancer rehearsing in Los Angeles, Calif., 1986",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b3349_303104.jpg,1986,34.0176892,-118.3355963,"34.0176892,-118.3355963"
"Galvez, Jose","Moses Gunn and Madge Sinclair in production of ""Boesman and Lena"" at Los Angeles Theatre Center, Calif., 1986",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b3348_303075.jpg,1986,34.04665018,-118.2496154,"34.04665018,-118.2496154"
"Almeida, Monica","Disc jockey Deirdre O'Donoghue, Los Angeles, Calif., 1985",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b3347_303062.jpg,1985,34.0980475,-118.314757,"34.0980475,-118.314757"
"Barnard, Tony","Andre Previn conducting the Los Angeles Philharmonic, Calif., 1985",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b3330_302717.jpg,1985,34.058259,-118.247287,"34.058259,-118.247287"
"Kamin, Jayne","Louis Farrakhan speaking at the Forum in Los Angeles, Calif., 1985",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b3322_30626-1.jpg,1985,33.95822254,-118.3419049,"33.95822254,-118.3419049"
"Shepler, Lori","Los Angeles County workers staging demonstration, banner reading ""End Race and Sex Discrimination in L.A. County,"" 1985",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b3317_302492.jpg,1985,34.05780605,-118.2463861,"34.05780605,-118.2463861"
"Shepler, Lori","Magic Johnson joking with crowd at Lakers World Championship rally in Los Angeles, Calif., 1985",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b2577_300986-2.jpg,1985,33.95815135,-118.3410144,"33.95815135,-118.3410144"
"Kamin, Jayne","Ministers Norman Stone and Jerry Horn displaying a preserved fetus inside a coffin at Pro-Life rally in Los Angeles, Calif., 1985",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b3305_302235.jpg,1985,34.05346388,-118.4467041,"34.05346388,-118.4467041"
"Edwards, Mike","Los Angeles Dodgers' Orel Hershiser mid-pitch, 1985",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b3283_301716-3.jpg,1985,34.07337514,-118.2399112,"34.07337514,-118.2399112"
"Shepler, Lori","Magic Johnson and Trail Blazer's Sam Bowie playing in Lakers game in Los Angeles, Calif., 1985",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b2577_300986-1.jpg,1985,33.95821364,-118.3419049,"33.95821364,-118.3419049"
"Leffingwell, Randy","Apartheid protesters with sign reading ""No Grammy to Artists Who Entertain Apartheid,"" outside the Grammy Awards in Los Angeles, Calif., 1985",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b3281_301688-1-2.jpg,1985,34.02317807,-118.2814479,"34.02317807,-118.2814479"
"Kennedy, Joe","Dodger's manager Tommy Lasorda playing with shortstop, Dave Anderson's daughter, Christa, 1985",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b3283_301716-1.jpg,1985,34.07330404,-118.2398844,"34.07330404,-118.2398844"
"Schneider, Iris","Arthur Kassel demonstrates use of a taser (stun gun) at Beverly Hills Gun Club, Calif., 1985",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b3274_301548.jpg,1985,34.03082723,-118.4548876,"34.03082723,-118.4548876"
"Leffingwell, Randy","Music producer Quincy Jones and singer Harry Belafonte holding up autographed USA for Africa poster at press conference in Los Angeles, Calif., 1985",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b3273_301538.jpg,1985,34.09680892,-118.343879,"34.09680892,-118.343879"
"Frampton, Mary","Mayor Valerie Terrigno removing ""Fagots Stay Out"" sign from Barney's Beanery in West Hollywood, Calif., 1985",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b3269_301478.jpg,1985,34.09076505,-118.3746305,"34.09076505,-118.3746305"
"Mathew, Craig T.","Line of people waiting outside movie theatre to see ""Beverly Hills Cop"" in Los Angeles, Calif., 1984",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b2799_301378.jpg,1984,34.05935486,-118.4457412,"34.05935486,-118.4457412"
"Traeger, Marsha","Artist June Wayne in her studio in Hollywood, Calif., 1984",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b2798_301363.jpg,1984,34.09120042,-118.3188392,"34.09120042,-118.3188392"
"Kennedy, Joe","Dodger's pitcher Fernando Valenzuela surrounded by students at Sheridan Street School in Los Angeles, Calif., 1984",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b2798_301354.jpg,1984,34.04999265,-118.2077301,"34.04999265,-118.2077301"
"Flynn, Scott|~|Schneider, Iris","Department of Children's Services nurse examining baby at MacLaren Hall in El Monte, Calif., 1984",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b2794_301295-1.jpg,1984,34.07301299,-118.0057114,"34.07301299,-118.0057114"
"Flynn, Scott","Doug Flutie and Bob Hope carrying gymnast Mary Lou Retton during taping of Bob Hope's Christmas television show, 1984",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b2794_301295.jpg,1984,34.10093565,-118.3285314,"34.10093565,-118.3285314"
"Schneider, Iris","Mayor Tom Bradley addressing crowd at Democratic Party Election Night headquarters in Biltmore Hotel, Los Angeles, Calif., 1984",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b2586_301133-2.jpg,1984,34.0491126,-118.2533598,"34.0491126,-118.2533598"
"Kaul, Rosemary","Marcus Allen during Los Angeles Raiders football game, 1984",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b1855_300637-1-1.jpg,1984,34.0140328,-118.2878434,"34.0140328,-118.2878434"
"Downs, Patrick","Los Angeles Mayor Tom Bradley and Councilman Marvin Braude flipping ""on switch"" for 911 emergency telephone system, 1984",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b2573_300944.jpg,1984,34.05302387,-118.2416761,"34.05302387,-118.2416761"
"Schneider, Iris","Break dancer performing for crowd at Street Scene Festival in front of Los Angeles City Hall, Calif., 1984",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b2573_300935-2.jpg,1984,34.05276609,-118.2434142,"34.05276609,-118.2434142"
"Schneider, Iris","Aztec Indian dancers performing before crowd at Los Angeles City Hall during Street Scene Festival, 1984",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b2573_300935-1.jpg,1984,34.05309499,-118.2434678,"34.05309499,-118.2434678"
"Galvez, Jose","Crowd waving Mondale/Ferraro placards at Walter Mondale during campaign stop at USC, 1984",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b2571_300906-1.jpg,1984,34.02078382,-118.2851332,"34.02078382,-118.2851332"
"Jaskol, Ellen","Man washing dishes in bathtub in Frostonya Apartment-Hotel slum in Los Angeles, Calif., 1984",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b2568_300894.jpg,1984,34.07750301,-118.291356,"34.07750301,-118.291356"
"Corrales, Rick","Aerial view of cargo shipping industry along Los Angeles-Long Beach Harbor, Calif., 1984",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b2166_300821-1.jpg,1984,33.73461877,-118.1811333,"33.73461877,-118.1811333"
"Yaro, Boris","Lockheed Corp. debuts AWACS (Airborne Warning and Control System) plane in Los Angeles, Calif., 1984",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b2166_300817-1.jpg,1984,34.19268891,-118.3355641,"34.19268891,-118.3355641"
,"Don Sparks, folk dancer, Japan America Theatre, Los Angeles, 1984",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/1429_b2568_neg300853_frame14.jpg,1984,34.047782,-118.241786,"34.047782,-118.241786"
,"Don Sparks, folk dancer, Japan America Theatre, Los Angeles, 1984",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/1429_b2568_neg300853_frame16.jpg,1984,34.047782,-118.241786,"34.047782,-118.241786"
,"Don Sparks, artistic director of the Aman Folk Ensemble at the Japan America Theatre, Los Angeles, 1984",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/1429_b2568_neg300853_frame17.jpg,1984,34.047782,-118.241786,"34.047782,-118.241786"
,"Don Sparks, folk dancer, Japan America Theatre, Los Angeles, 1984",,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/1429_b2568_neg300853_frame22.jpg,1984,34.047782,-118.241786,"34.047782,-118.241786"
"Galvez, Jose","Mount Wilson Observatory complex in Los Angeles, Calif., 1984",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b2011_300759.jpg,1984,34.2258903,-118.0571508,"34.2258903,-118.0571508"
"Kamin, Jayne","John Lee and other UCLA football players on sideline after win, 1984",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b2011_300754.jpg,1984,34.0687274,-118.4466686,"34.0687274,-118.4466686"
"Rynearson, Mike","Brian Breye displaying black memorabilia at the Museum in Black in Leimert Park, Los Angeles, Calif., 1984",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b2008_300698-1.jpg,1984,34.0049519,-118.3314897,"34.0049519,-118.3314897"
"Barnard, Tony","Cityscape of Dodger Stadium with skyline of downtown Los Angeles in background, 1984",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b2008_300694-1.jpg,1984,34.07518138,-118.2376313,"34.07518138,-118.2376313"
"Gladstone, Penni","Demonstrators protesting the U.S. policy in Central America at MacArthur Park in Los Angeles, Calif., 1984",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b2006_300660.jpg,1984,34.06011482,-118.2767031,"34.06011482,-118.2767031"
"Jaskol, Ellen","MTV's Mark Goodman interviewing comedian Eddie Murphy at premiere of motion picture ""Purple Rain"", 1984",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b2006_300655-1.jpg,1984,34.10273464,-118.3270857,"34.10273464,-118.3270857"
"Jaskol, Ellen","Lionel Richie, Apollonia Kotero, and Eddie Murphy at premiere of motion picture ""Purple Rain"" in Los Angeles, Calif., 1984",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b2006_300655-3.jpg,1984,34.10274797,-118.3270991,"34.10274797,-118.3270991"
"Jaskol, Ellen","Fans of the musician Prince, imitating his look, at premiere of motion picture ""Purple Rain"" in Los Angeles, Calif., 1984",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b2006_300655-2.jpg,1984,34.10186402,-118.3405638,"34.10186402,-118.3405638"
"Vitti, Joe","Line of heavy metal fans wearing concert t-shirts watching band on stage at Starlight Theater in Burbank, Calif., 1984",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b2007_300675-8.jpg,1984,34.206422,-118.3101073,"34.206422,-118.3101073"
,"Dancers performing at the World Eskimo-Indian Olympics in Los Angeles, Calif., 1984",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b2006_300640.jpg,1984,34.05218608,-118.2562646,"34.05218608,-118.2562646"
"Meyer, Rick","Aerial view of the (Great Western) Forum and Hollywood Park in Inglewood, Calif., 1984",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b1853_300620-8.jpg,1984,33.95987774,-118.3436108,"33.95987774,-118.3436108"
"Schneider, Iris","Los Angeles Mayor Tom Bradley speaking at the Democratic National Convention in San Francisco, Calif., 1984",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b1852_300610-1.jpg,1984,37.78374011,-122.3999959,"37.78374011,-122.3999959"
,"Delegates waving Hart and Mondale signs at the 1984 Democratic National Convention in San Francisco, Calif.",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b1851_300610-3.jpg,1984,37.78376554,-122.3999584,"37.78376554,-122.3999584"
,"Delegates watching Geraldine Ferraro speak at the 1984 Democratic National Convention in San Francisco, Calif.",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b1851_300610-4.jpg,1984,37.78376554,-122.3999584,"37.78376554,-122.3999584"
"Olender, Ben","Los Angeles Police Chief Daryl F. Gates inspecting new police officers, 1984",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b1851_300606.jpg,1984,34.08271255,-118.2423279,"34.08271255,-118.2423279"
"Diamos, Marianna","Birds-eye view of Pershing Square rededication in Los Angeles, Calif., 1984",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b1850_300602-1.jpg,1984,34.0484027,-118.2529674,"34.0484027,-118.2529674"
"Dryden, Ian","Cityscape of Los Angeles, viewed from Mulholland Drive looking out on 101 Freeway towards downtown, 1984",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b1850_300593.jpg,1984,34.11343899,-118.3382893,"34.11343899,-118.3382893"
"Gladstone, Penni","Museum of African American Art in Los Angeles founder, Samella Lewis and director Mary Jane Hewitt amongst construction of museum, 1984",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b1847_300539.jpg,1984,34.011844,-118.335756,"34.011844,-118.335756"
"Kamin, Jayne","Dave Laut releasing ball during shot-put at the 1984 U.S. Olympic trials in Los Angeles, Calif.",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b1844_300504-4.jpg,1984,34.01404531,-118.2880381,"34.01404531,-118.2880381"
"Melcon, Mel","Dolly Parton and Sylvester Stallone arriving at benefit showing of motion picture ""Rhinestone"" in Los Angeles, Calif., 1984",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b1842_300489.jpg,1984,34.07781626,-118.3764812,"34.07781626,-118.3764812"
"Innerarity, Andrew","Major General William Jefferds and Governor George Deukmejian in jeep saluting National Guardsmen at Camp Roberts, Calif., 1984",http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclalat_1429_b1842_300469.jpg,1984,35.78472956,-120.7856441,"35.78472956,-120.7856441"
