Title,Subject,Subject Name,Geographic Coverage,Photographer,Year,Caption,longitude,latitude,imageurl
"Football game between the UCLA Bruins and St. Mary's Gaels at the Coliseum, Los Angeles, 1932",Football $z California $z Los Angeles,UCLA Bruins (Football team),Los Angeles (Calif.),,1932,"Text from negative sleeve: Football, U.C.L.A. vs. St. Mary's, 1932.",-118.287926,34.014166,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10360.jpg
"Football game between the UCLA Bruins and St. Mary's Gaels at the Coliseum, Los Angeles, 1932",Football $z California $z Los Angeles,UCLA Bruins (Football team),Los Angeles (Calif.),,1932,"Text from negative sleeve: Football, U.C.L.A. vs. St. Mary's, 1932.",-118.287926,34.014166,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10357.jpg
"Football game between the UCLA Bruins and St. Mary's Gaels at the Coliseum, Los Angeles, 1932",Football $z California $z Los Angeles,UCLA Bruins (Football team),Los Angeles (Calif.),,1932,"Text from negative sleeve: Football, U.C.L.A. vs. St. Mary's, 1932.",-118.287926,34.014166,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10359.jpg
"Football game between the UCLA Bruins and St. Mary's Gaels at the Coliseum, Los Angeles, 1932",Football $z California $z Los Angeles,UCLA Bruins (Football team),,,1932,"Text from negative sleeve: Football, U.C.L.A. vs. St. Mary's, 1932.",-118.287926,34.014166,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10358.jpg
"UCLA vs. University of Florida football game, Memorial Coliseum, Los Angeles, 1931",Football $z California $z Los Angeles,"Los Angeles Memorial Coliseum (Los Angeles, Calif.)",Los Angeles (Calif.),,1931,"Text from negative sleeve: Football, U.C.L.A. vs. Florida, Nov., 1931",-118.2878698,34.0140724,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10336.jpg
"UCLA vs. Florida football game, Memorial Coliseum, Los Angeles, 1931",Football $z California $z Los Angeles,"Los Angeles Memorial Coliseum (Los Angeles, Calif.)",Los Angeles (Calif.),,1931,"Text from negative sleeve: Football, U.C.L.A. vs. Florida, Nov., 1931",-118.2878698,34.0140724,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10337.jpg
"Bruins football player poised to throw a football at Spaulding Field at U.C.L.A., Los Angeles, 1932",Football $z California $z Los Angeles,UCLA Bruins (Football team),Los Angeles (Calif.),,1932,"Text from negative sleeve: Football, U.C.L.A. Team, 1932.",-118.446865,34.069118,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10344.jpg
"Bruins football player running with a football at Spaulding Field at U.C.L.A., Los Angeles, 1932",Football $z California $z Los Angeles,UCLA Bruins (Football team),Los Angeles (Calif.),,1932,"Text from negative sleeve: Football, U.C.L.A. Team, 1932.",-118.446865,34.069118,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10345.jpg
"Bruins football player running at Spaulding Field at U.C.L.A., Los Angeles, 1932",Football $z California $z Los Angeles,UCLA Bruins (Football team),Los Angeles (Calif.),,1932,"Text from negative sleeve: Football, U.C.L.A. Team, 1932.",-118.446865,34.069118,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10346.jpg
"Bruins football player throwing at Spaulding Field at U.C.L.A., Los Angeles, 1932",Football $z California $z Los Angeles,UCLA Bruins (Football team),Los Angeles (Calif.),,1932,"Text from negative sleeve: Football, U.C.L.A. Team, 1932.",-118.446865,34.069118,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10347.jpg
"Bruins football player at Spaulding Field at U.C.L.A., Los Angeles, 1932",Football $z California $z Los Angeles,UCLA Bruins (Football team),Los Angeles (Calif.),,1932,"Text from negative sleeve: Football, U.C.L.A. Team, 1932.",-118.446865,34.069118,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10348.jpg
"Bruins football player at Spaulding Field at U.C.L.A., Los Angeles, 1932",Football $z California $z Los Angeles,UCLA Bruins (Football team),Los Angeles (Calif.),,1932,"Text from negative sleeve: Football, U.C.L.A. Team, 1932.",-118.446865,34.069118,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10349.jpg
"Bruins football player at Spaulding Field at U.C.L.A., Los Angeles, 1932",Football $z California $z Los Angeles,UCLA Bruins (Football team),Los Angeles (Calif.),,1932,"Text from negative sleeve: Football, U.C.L.A. Team, 1932.",-118.446865,34.069118,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10352.jpg
"Bruins football player at Spaulding Field at U.C.L.A., Los Angeles, 1932",Football $z California $z Los Angeles,UCLA Bruins (Football team),Los Angeles (Calif.),,1932,"Text from negative sleeve: Football, U.C.L.A. Team, 1932.",-118.446865,34.069118,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10353.jpg
"Bruins football player Verdi Boyer at Spaulding Field at U.C.L.A., Los Angeles, 1932",Football $z California $z Los Angeles,UCLA Bruins (Football team),Los Angeles (Calif.),,1932,"Text from negative sleeve: Football, U.C.L.A. Team, 1932.",-118.446865,34.069118,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10351.jpg
"Bruins varsity line charges at Spaulding Field at U.C.L.A., Los Angeles, 1932",Football $z California $z Los Angeles,#REF!,Los Angeles (Calif.),,1932,"Text from negative sleeve: Football, U.C.L.A. Team, 1932.",-118.446865,34.069118,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10342.jpg
"Bruins football players lined up at Spaulding Field at U.C.L.A., Los Angeles, 1932",Football $z California $z Los Angeles,#REF!,Los Angeles (Calif.),,1932,"Text from negative sleeve: Football, U.C.L.A. Team, 1932.",-118.446865,34.069118,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10343.jpg
"Bruins football player Homer Oliver at Spaulding Field at U.C.L.A., Los Angeles, 1932",Football $z California $z Los Angeles,UCLA Bruins (Football team),Los Angeles (Calif.),,1932,"Text from negative sleeve: Football, U.C.L.A. Team, 1932.",-118.446865,34.069118,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10350.jpg
"Bruins football player Homer Oliver at Spaulding Field at U.C.L.A., Los Angeles, 1932",Football $z California $z Los Angeles,UCLA Bruins (Football team),Los Angeles (Calif.),,1932,"Text from negative sleeve: Football, U.C.L.A. Team, 1932.",-118.446865,34.069118,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10355.jpg
"William H. Spaulding, U.C.L.A. football coach, with a football player Homer Oliver Spaulding Field at UCLA, Los Angeles, 1932",Football $z California $z Los Angeles,UCLA Bruins (Football team),Los Angeles (Calif.),,1932,"Text from negative sleeve: Football, U.C.L.A. Team, 1932",-118.446865,34.069118,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10354.jpg
"Football game between the USC Trojans and Notre Dame Fighting Irish at the Coliseum, Los Angeles, 1934",Football $z California $z Los Angeles,"Los Angeles Memorial Coliseum (Los Angeles, Calif.)",Los Angeles (Calif.),,1934,"Text from negative sleeve: Football, S.C. vs. Notre Dame, 1934.",-118.287926,34.014166,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10383.jpg
"Football game between the USC Trojans and Notre Dame Fighting Irish at the Coliseum, Los Angeles, 1934",Football $z California $z Los Angeles,"Los Angeles Memorial Coliseum (Los Angeles, Calif.)",Los Angeles (Calif.),,1934,"Text from negative sleeve: Football, S.C. vs. Notre Dame, 1934.",-118.287926,34.014166,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10384.jpg
"Football game between the USC Trojans and Notre Dame Fighting Irish at the Coliseum, Los Angeles, 1934",Football $z California $z Los Angeles,"Los Angeles Memorial Coliseum (Los Angeles, Calif.)",Los Angeles (Calif.),,1934,"Text from negative sleeve: Football, S.C. vs. Notre Dame, 1934.",-118.287926,34.014166,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10385.jpg
"Football game between the USC Trojans and Notre Dame Fighting Irish at the Coliseum, Los Angeles, 1934",Football $z California $z Los Angeles,"Los Angeles Memorial Coliseum (Los Angeles, Calif.)",Los Angeles (Calif.),,1934,"Text from negative sleeve: Football, S.C. vs. Notre Dame, 1934.",-118.287926,34.014166,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10386.jpg
"Football game between the USC Trojans and Notre Dame Fighting Irish at the Coliseum, Los Angeles, 1934",Football $z California $z Los Angeles,"Los Angeles Memorial Coliseum (Los Angeles, Calif.)",Los Angeles (Calif.),,1934,"Text from negative sleeve: Football, S.C. vs. Notre Dame, 1934.",-118.287926,34.014166,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10388.jpg
"Football game between the USC Trojans and Notre Dame Fighting Irish at the Coliseum, Los Angeles, 1934",Football $z California $z Los Angeles,"Los Angeles Memorial Coliseum (Los Angeles, Calif.)",Los Angeles (Calif.),,1934,"Text from negative sleeve: Football, S.C. vs. Notre Dame, 1934.",-118.287926,34.014166,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10387.jpg
"Football game between the Los Angeles Firemen and the Olympic Club at the Coliseum, 1931",Football $z California $z Los Angeles,"Los Angeles Memorial Coliseum (Los Angeles, Calif.)",Los Angeles (Calif.),,1931,"Text from negative sleeve: Football, Los Angeles Firemen vs. Olympic Club, 1931.",-118.287926,34.014166,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10375.jpg
"Football game between the Los Angeles Firemen and the Olympic Club at the Coliseum, 1931",Football $z California $z Los Angeles,"Los Angeles Memorial Coliseum (Los Angeles, Calif.)",Los Angeles (Calif.),,1931,"Text from negative sleeve: Football, Los Angeles Firemen vs. Olympic Club, 1931.",-118.287926,34.014166,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10376.jpg
"Football game between the Los Angeles Firemen and the Olympic Club at the Coliseum, 1931",Football $z California $z Los Angeles,"Los Angeles Memorial Coliseum (Los Angeles, Calif.)",Los Angeles (Calif.),,1931,"Text from negative sleeve: Football, Los Angeles Firemen vs. Olympic Club, 1931.",-118.287926,34.014166,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10377.jpg
"Football game between the Los Angeles Firemen and the Olympic Club at the Coliseum, 1931",Football $z California $z Los Angeles,"Los Angeles Memorial Coliseum (Los Angeles, Calif.)",Los Angeles (Calif.),,1931,"Text from negative sleeve: Football, Los Angeles Firemen vs. Olympic Club, 1931.",-118.287926,34.014166,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10378.jpg
"Football game between the Los Angeles Firemen and the Olympic Club at the Coliseum, 1931",Football $z California $z Los Angeles,"Los Angeles Memorial Coliseum (Los Angeles, Calif.)",Los Angeles (Calif.),,1931,"Text from negative sleeve: Football, Los Angeles Firemen vs. Olympic Club, 1931.",-118.287926,34.014166,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10379.jpg
"Football game between the Los Angeles Firemen and the Olympic Club at the Coliseum, 1931",Football $z California $z Los Angeles,"Los Angeles Memorial Coliseum (Los Angeles, Calif.)",Los Angeles (Calif.),,1931,"Text from negative sleeve: Football, Los Angeles Firemen vs. Olympic Club, 1931.",-118.287926,34.014166,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10381.jpg
"Football game between the Los Angeles Firemen and the Olympic Club at the Coliseum, 1931",Football $z California $z Los Angeles,"Los Angeles Memorial Coliseum (Los Angeles, Calif.)",Los Angeles (Calif.),,1931,"Text from negative sleeve: Football, Los Angeles Firemen vs. Olympic Club, 1931.",-118.287926,34.014166,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_10382.jpg
"W. A. Ferguson, cartoonist, draws a picture of contest winner, Harold Dowit at the Food and Household Show, Los Angeles, 1932",Exhibitions $z California $z Los Angeles,"Shrine Auditorium (Los Angeles, Calif.)",Los Angeles (Calif.),,1932,Text from negative sleeve: Food Show 1932,-118.281542,34.023208,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_4677.jpg
"Weber's Bread display at the Food and Household Show, Los Angeles, 1932",Exhibitions $z California $z Los Angeles,"Shrine Auditorium (Los Angeles, Calif.)",Los Angeles (Calif.),,1932,Text from negative sleeve: Food Show 1932,-118.281542,34.023208,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_4678.jpg
"Rice Growers Association of California exhibit at the Food and Household Show, Los Angeles, 1932",Exhibitions $z California $z Los Angeles,"Shrine Auditorium (Los Angeles, Calif.)",Los Angeles (Calif.),,1932,Text from negative sleeve: Food Show 1932,-118.281542,34.023208,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_4675.jpg
"Olive Lucas and Ruth Williamson sample Maxwell House Coffee at the General Foods exhibit at the Food and Household Show, Los Angeles, 1932",Exhibitions $z California $z Los Angeles,"Shrine Auditorium (Los Angeles, Calif.)",Los Angeles (Calif.),,1932,Text from negative sleeve: Food Show 1932,-118.281542,34.023208,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_4679.jpg
"Car surrounded by flood and mudslide debris behind the Holy Redeemer Church, La Crescenta-Montrose, 1934",Landslides $z California $z La Crescenta-Montrose,,La Crescenta-Montrose (Calif.),,1934,"Text from negative sleeve: Floods, Montrose, 1934",-118.2307971,34.21195299,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_4616.jpg
"Auto Electrical and Honolulu Grocery damaged by the October flood and mudslide, La Crescenta-Montrose, 1934",Landslides $z California $z La Crescenta-Montrose,,La Crescenta-Montrose (Calif.),,1934,"Text from negative sleeve: Floods, Montrose, 1934",-118.232429,34.2070609,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_4615.jpg
"Automobile repair business and house damaged by the catastrophic January mudslide, La Crescenta-Montrose, 1934",Landslides $z California $z La Crescenta-Montrose,,La Crescenta-Montrose (Calif.),,1934,"Text from negative sleeve: Floods, Montrose & La Crescenta",-118.232429,34.207061,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_4595.jpg
"Crane on Honolulu Avenue clearing debris left by a catastrophic flood and mudslide, La Crescenta-Montrose, 1934",Steam shovels,,La Crescenta-Montrose (Calif.),,1934,"Text from negative sleeve: Floods, Montrose",-118.232429,34.207061,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_4628.jpg
"Flooded intersection of 1st St. & Broadway during a rainstorm, Los Angeles, [1926?]",Storms $z California $z Los Angeles,,Los Angeles (Calif.),,1926,"Text from negative sleeve: Floods, Los Angeles, First & Broadway",-118.245497,34.053614,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2428.jpg
"Flooded intersection of 1st St. and Broadway during a rainstorm, Los Angeles, [1926?]",Storms $z California $z Los Angeles,,Los Angeles (Calif.),,1926,"Text from negative sleeve: Floods, Los Angeles, First & Broadway",-118.245497,34.053614,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2429.jpg
"Storm-flooded Beverly Blvd. at the intersection with Lake St., Los Angeles, circa 1927-1939",Storms $z California $z Los Angeles,,Los Angeles (Calif.),,1927,"Text from negative sleeve: Floods, L.A., Beverly & Lake",-118.271338,34.067138,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2443.jpg
"Storm-flooded Beverly Blvd. at the intersection with Lake St., Los Angeles, circa 1927-1939",Storms $z California $z Los Angeles,,Los Angeles (Calif.),,1927,"Text from negative sleeve: Floods, L.A., Beverly & Lake",-118.271338,34.067138,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2444.jpg
"Storm-flooded intersection of 47th and Figueroa, Los Angeles, [circa 1927-1939]",Storms $z California $z Los Angeles,,Los Angeles (Calif.),,1927,"Text from negative sleeve: Floods, L.A., 47th & Figueroa",-118.282696,34.34.00067,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2445.jpg
"Storm-flooded intersection of 47th and Figueroa, Los Angeles, [circa 1927-1939]",Storms $z California $z Los Angeles,,Los Angeles (Calif.),,1927,"Text from negative sleeve: Floods, L.A., 47th & Figueroa",-118.282696,34.00067,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2446.jpg
"Los Angeles River following a flood, Los Angeles, 1933",Los Angeles River  (Calif.),,Los Angeles (Calif.),,1933,"Text from negative sleeve: Floods, L.A. River. 1933.",-118.227693,34.0372,http://digital2.library.ucla.edu/dlcontent/latimes/jpegs/uclamss_1429_2488.jpg
